normal_id_00_00000000.wav,12.642985491999829
normal_id_00_00000001.wav,24.837151042536043
normal_id_00_00000002.wav,11.94728259413866
normal_id_00_00000003.wav,13.440031118490337
normal_id_00_00000004.wav,13.715386414419644
normal_id_00_00000005.wav,13.986377658738654
normal_id_00_00000006.wav,14.539659823595963
normal_id_00_00000007.wav,20.832463567126855
normal_id_00_00000008.wav,27.251068559455124
normal_id_00_00000009.wav,18.177633372108524
normal_id_00_00000010.wav,17.64718171993076
normal_id_00_00000011.wav,20.105573285687953
normal_id_00_00000012.wav,13.534156350933669
normal_id_00_00000013.wav,14.659166674956754
normal_id_00_00000014.wav,13.780884485160644
normal_id_00_00000015.wav,22.361027195115398
normal_id_00_00000016.wav,26.215585190800233
normal_id_00_00000017.wav,12.890887795905504
normal_id_00_00000018.wav,19.038609422084573
normal_id_00_00000019.wav,13.834143688882769
normal_id_00_00000020.wav,13.37340015518376
normal_id_00_00000021.wav,18.616325667978234
normal_id_00_00000022.wav,20.622964612665328
normal_id_00_00000023.wav,23.41447503353759
normal_id_00_00000024.wav,14.490504318510256
normal_id_00_00000025.wav,14.550297925347067
normal_id_00_00000026.wav,25.589432189425654
normal_id_00_00000027.wav,12.689936445931531
normal_id_00_00000028.wav,18.013668845646034
normal_id_00_00000029.wav,23.130407109440323
normal_id_00_00000030.wav,18.763023722594667
normal_id_00_00000031.wav,12.154108535596727
normal_id_00_00000032.wav,21.642616207903252
normal_id_00_00000033.wav,26.624194062414407
normal_id_00_00000034.wav,16.304634017316765
normal_id_00_00000035.wav,24.417833105630592
normal_id_00_00000036.wav,19.23535648362128
normal_id_00_00000037.wav,21.64746601844614
normal_id_00_00000038.wav,20.347264006293116
normal_id_00_00000039.wav,40.09327316963279
normal_id_00_00000040.wav,13.949680482179494
normal_id_00_00000041.wav,12.855327762272946
normal_id_00_00000042.wav,27.98186310013601
normal_id_00_00000043.wav,16.81540700581404
normal_id_00_00000044.wav,16.318270934539413
normal_id_00_00000045.wav,20.31580517089173
normal_id_00_00000046.wav,17.620121173043696
normal_id_00_00000047.wav,12.891312307510717
normal_id_00_00000048.wav,11.830891310558995
normal_id_00_00000049.wav,21.044256795230094
normal_id_00_00000050.wav,18.48536279319147
normal_id_00_00000051.wav,33.93251754139073
normal_id_00_00000052.wav,26.142842258250454
normal_id_00_00000053.wav,20.210940798105952
normal_id_00_00000054.wav,18.882118786356028
normal_id_00_00000055.wav,12.635112033607768
normal_id_00_00000056.wav,22.965152019542945
normal_id_00_00000057.wav,22.239474684983506
normal_id_00_00000058.wav,14.758186695695853
normal_id_00_00000059.wav,14.782073310453464
normal_id_00_00000060.wav,16.540278784417588
normal_id_00_00000061.wav,12.643994929308631
normal_id_00_00000062.wav,13.96524303881882
normal_id_00_00000063.wav,16.809129878046033
normal_id_00_00000064.wav,21.47608066072826
normal_id_00_00000065.wav,20.566258020084465
